Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2024-05-29,56298,54559,53421,52733,52790,53486,55316,56950,59239,60025,59819,58375,56288,60334,62459,64081,66526,67563,68756,68823,67293,64845,62679,60072
2024-05-30,56312,54408,53421,52770,52793,53516,56068,59629,63186,64126,64676,63745,61978,65978,67094,68878,69571,68734,68640,68489,66644,64278,62584,60160
2024-05-31,56432,54524,53435,52799,52831,53513,55481,57748,60156,60690,59415,57420,54802,58053,60069,61772,64193,65419,66334,66428,65446,63371,62113,60073
2024-06-01,56473,54483,53166,52307,51985,51924,52314,52116,51187,51081,50359,49087,47482,48074,48724,49981,52149,54721,57460,58651,59085,57796,57433,55921
2024-06-02,52770,50450,48870,48209,47994,47781,47406,46245,44314,42757,42660,42736,43022,44290,46086,48040,51181,54067,56594,58137,58661,57237,55668,53698
2024-06-03,50654,49012,48026,47602,47852,49254,51912,54784,58133,59491,59206,57738,55731,59213,61662,63508,66085,67350,68493,68348,66778,64297,62579,60185
2024-06-04,56405,54599,53381,52749,52707,53393,55279,57268,59817,60824,60634,58656,55813,59482,61677,63594,66538,68055,69193,69279,67869,65167,63574,60984
2024-06-05,57231,55342,54242,53554,53518,54105,55924,58106,60668,62004,62338,61296,59549,63796,66144,67598,69421,69180,68924,68780,67537,65032,63679,61542
2024-06-06,57427,55401,54207,53348,53152,53189,53843,54577,55649,55814,55778,55387,54578,56713,57727,59580,61189,62534,64373,65329,65232,63320,61270,58718
2024-06-07,55249,53449,52276,51737,51738,52236,53786,55783,58584,59804,60545,60643,59175,62510,65015,65987,67549,67529,67558,67299,66076,63486,62021,59797
2024-06-08,56131,53856,52536,51853,51511,51654,52619,53864,55801,58039,59342,59134,57449,56934,56338,56162,56985,58146,59520,60462,60509,58815,57913,56241
2024-06-09,52926,50891,49770,48918,48556,48544,48697,48393,47590,47332,47535,47241,46586,47141,48056,49711,52498,56348,59519,60778,60934,59462,57351,55179
2024-06-10,52099,50107,49103,48548,48865,49973,52672,56753,61494,63552,63743,62766,61230,65064,67694,69751,71809,70932,71504,72134,70774,67728,65411,62587
2024-06-11,58767,56780,55566,54735,54530,55026,57341,60410,64476,66618,66637,65630,63486,67560,70273,72161,74244,73606,73309,73769,72119,68826,66342,63245
2024-06-12,59051,56895,55556,54792,54797,55424,57446,60283,64087,66024,66208,64993,63470,67399,69866,71696,73821,74251,73976,73488,71975,69036,66829,63889
2024-06-13,59694,57552,56245,55246,55150,55730,57813,60699,64832,67454,67925,67105,65132,68943,71044,72639,75279,76015,76144,75511,73644,70359,67668,64578
2024-06-14,60240,57889,56528,55545,55399,56008,58096,61054,65532,68421,69136,68711,67572,71125,73171,74332,75619,74958,74394,73774,72605,69607,67739,64887
2024-06-15,60818,58367,56690,55565,55120,54939,55409,55351,55713,57038,58673,59637,59371,60896,60866,61387,62765,64082,65252,66114,65879,63602,62317,60023
2024-06-16,56376,54065,52575,51543,51124,50930,51051,50042,48749,48483,48838,48630,49111,50489,51668,53326,56319,59863,62613,63559,63577,61605,59389,56875
2024-06-17,53740,51583,50553,50069,50078,51120,53916,58534,64571,67892,69274,68634,67301,71655,72962,73462,73958,73191,73047,72731,71002,67975,65794,62942
2024-06-18,58799,56737,55515,54826,54713,55355,57525,60329,64256,66617,67156,66241,64559,68340,70820,72697,75300,76168,76826,75952,73893,70637,68201,64957
2024-06-19,60622,58503,57046,56192,55976,56500,58692,62106,67048,70097,71058,70388,68811,72750,75008,76857,79811,80077,79822,79326,77233,73491,70256,66645
2024-06-20,61877,59335,57615,56603,56358,57007,59530,63543,69588,73796,75852,75797,74075,77549,78746,79024,79731,78520,77801,77122,75175,71869,69180,65753
2024-06-21,61356,58858,57390,56475,56308,56911,59072,62539,66951,70225,71523,70634,69351,72828,74876,76533,77749,76779,76745,76396,74885,71614,69311,66391
2024-06-22,62558,59991,58334,57222,56700,56557,57796,59742,62655,66402,68157,68355,67568,67956,67812,67253,66983,66829,67273,67503,67340,65414,63973,61548
2024-06-23,57976,55606,54036,52799,52417,52431,53330,54475,55754,57801,59322,59712,59683,59087,58307,58817,60407,63235,65544,66755,66868,64601,62167,59154
2024-06-24,55550,53581,52326,51758,51807,53085,56858,62725,69722,73191,73844,72490,69938,72818,73803,74714,76628,76295,75484,74754,72600,69217,67224,64158
2024-06-25,59971,57823,56516,55666,55409,55949,58027,61250,65814,68180,68046,66882,64661,67804,69216,69846,72071,72608,73022,72883,71379,68601,66584,63616
2024-06-26,59626,57439,56198,55318,55181,55724,57832,61110,65332,67415,67736,66192,64170,67372,69265,70661,72610,73741,74719,74486,72905,69751,67315,64130
2024-06-27,59862,57727,56334,55648,55539,55994,58234,62409,68060,71889,73615,72963,71842,75117,75929,75954,76144,74752,74466,73983,72433,69275,66989,63820
2024-06-28,59677,57609,56113,55245,55028,55603,57809,60817,64976,67323,68004,67084,65314,68669,70655,72153,74287,74484,74741,74167,72581,69676,67422,64506
2024-06-29,60206,57801,56028,54941,54560,54178,54698,55073,56320,58940,61780,62650,62080,64501,66748,67401,67951,68108,68360,68340,67430,65200,63712,61455
2024-06-30,57965,55507,53982,53129,52652,52663,53817,55413,57195,59207,60211,60245,60262,60497,60371,60622,61486,63232,64969,65856,65796,63681,61217,58326
2024-07-01,55114,53017,51909,51237,51417,52796,56180,61562,67917,71133,71374,70062,68347,71841,73825,75343,77373,77882,78373,77951,75860,72292,69877,66519
2024-07-02,62083,59698,58303,57407,57493,58467,61966,67983,74873,78952,79801,77877,74849,77354,78346,78377,78789,77762,77370,76687,74829,71883,70092,67066
2024-07-03,62701,60536,59083,58285,58219,58885,62217,67503,73331,76003,75595,74061,71781,73871,74960,75524,77399,77238,77411,77555,76000,72706,70109,66738
2024-07-04,62575,60409,59047,57984,57967,58520,61242,65256,69994,72430,72845,72046,70456,74578,77621,79214,81286,81420,81970,81725,80163,76608,73374,69776
2024-07-05,64961,62154,60290,58941,58554,59088,62177,66651,71837,74558,74061,71817,69404,71997,73559,74760,76980,77052,77102,76889,75462,72434,70016,66948
2024-07-06,62518,60041,58244,57260,56769,56507,57170,58018,60238,62617,63953,64803,65178,66679,67980,68869,69656,70111,71441,72015,71408,68714,66574,63689
2024-07-07,59507,56850,55062,53903,53407,53115,53976,55400,57523,60074,62748,63543,62751,62978,63140,64281,65923,67574,69136,70129,69850,67321,64657,61544
2024-07-08,58077,55739,54413,53722,53897,55229,60006,67631,76110,81523,83021,81985,79912,82474,82327,82007,82021,80912,80250,79255,76847,73363,71040,67861
2024-07-09,63397,60950,59386,58540,58335,59316,62994,69078,76340,80661,82246,81631,79675,81893,82155,81495,81385,80116,79275,78357,76206,72749,70400,67034
2024-07-10,62846,60592,59146,58301,58210,58985,62460,67723,74245,78088,78787,77465,75173,77925,79011,79631,80964,80018,79217,78562,76761,73404,71032,67407
2024-07-11,63041,60473,59075,58105,57946,58753,61741,66570,72821,76181,77069,76236,74098,76722,78213,78704,79983,79395,79099,78273,76316,72931,70413,66923
2024-07-12,62759,60215,58669,57614,57583,58375,61352,65863,71676,74549,74604,72760,70311,73047,74717,76327,78454,78378,78463,78053,76550,73061,70335,67110
2024-07-13,63030,60276,58397,57246,56751,56465,57060,57927,58906,60840,62788,63752,63710,64974,65590,66388,67771,69279,70519,71353,71006,68604,66466,63698
2024-07-14,59566,56929,55062,53929,53651,53525,53943,54481,55556,57604,59885,60649,60954,62726,63048,62769,64286,66916,68495,69336,69130,66758,63966,60664
2024-07-15,57211,54960,53498,52868,52998,54319,58378,64173,71522,75442,77701,78386,76882,79479,80558,81159,82759,82548,82184,81446,79462,75644,72552,68758
2024-07-16,64040,61517,59963,58903,58785,59450,62917,68456,75720,80043,82131,82105,80625,82976,83678,83401,83475,82378,81662,80699,78413,74657,71989,68375
2024-07-17,63831,61341,59867,59056,58884,59734,63483,69248,76285,80193,80794,80297,78711,81264,82514,82819,84204,83233,82573,82316,80089,76552,73936,70338
2024-07-18,65537,62912,61280,60332,60012,60844,64472,70136,77411,82803,84567,83748,81045,82819,83332,82648,83011,82231,81986,81241,78927,75321,72745,69296
2024-07-19,64753,62218,60586,59459,59351,60100,63504,68932,76045,80421,82174,80805,78246,79138,79491,80055,81673,81100,80803,80360,78757,75314,72830,69385
2024-07-20,64509,61583,59779,58347,57818,57695,58630,60218,63711,67758,70263,70513,66869,65592,65629,66815,69416,71315,73777,74657,73863,71186,69026,65964
2024-07-21,61602,58528,56582,55227,54744,54416,55175,55894,56298,57844,59319,59609,60529,61863,62827,64562,67102,70547,73478,74740,74421,71839,68517,64756
2024-07-22,60776,58091,56664,55778,56027,57302,61353,67534,75787,81320,83016,81913,79833,83364,84945,85528,86337,86865,86921,86313,83567,79468,76227,72154
2024-07-23,67154,64376,62506,61521,61405,62093,65356,71233,79795,85140,86819,85659,83111,85642,86117,86507,87645,86785,86433,85735,83112,79104,75675,71586
2024-07-24,66633,63859,62108,60884,60773,61654,65155,70618,77847,81941,82923,82161,80778,83663,85215,85848,87552,87274,87412,87171,84931,80927,77260,72826
2024-07-25,67611,64711,62761,61619,61420,62164,65193,70174,77143,81452,83200,83221,81490,84472,86701,88393,90254,89764,89665,89147,86399,81526,77791,73289
2024-07-26,68041,64762,62782,61508,61176,61924,65111,70508,77429,82323,84863,85239,84142,87385,88535,88660,88159,86686,85942,85510,83532,79534,76426,72535
2024-07-27,67667,64409,62272,60853,60126,59873,60678,62348,65508,68784,71143,72153,71737,72535,72731,73345,74462,75371,76574,77483,76916,74018,71180,67771
2024-07-28,63376,60312,58200,56842,56235,56134,56598,57398,58663,60490,62151,62495,63299,64765,65924,67673,69955,73065,75496,76431,75916,73013,69413,65724
2024-07-29,61598,58560,56684,55576,55417,56626,59806,64885,71742,76276,77811,77114,75786,77537,78728,79556,81200,82179,82616,82161,79811,75767,72424,68498
2024-07-30,63931,60699,58772,57677,57604,58466,61136,65501,71290,75259,76778,76332,75186,77601,78998,79999,82086,83450,84530,84355,81918,77686,73743,69200
2024-07-31,64167,61070,58981,57579,57247,57947,60547,64639,69678,73398,75217,74777,73936,75609,77202,78705,81418,83436,84794,84576,82436,78344,74291,69898
2024-08-01,64847,61503,59390,58113,57694,58376,60773,64699,70151,74261,76101,75789,75225,76431,77625,79084,81640,83916,85192,85215,83070,78878,74845,70309
2024-08-02,65567,62432,60387,59064,58741,59585,61942,66082,71639,75468,77051,77098,76166,77787,79456,80827,83044,84713,85301,85292,83391,79503,75969,71938
2024-08-03,67109,63392,61002,59527,58843,58987,59979,61635,63929,67103,69105,69683,69736,70568,71361,72884,75395,78133,80294,80942,79718,76494,73836,70106
2024-08-04,65371,61981,59850,58345,57775,57785,58386,59644,61404,63968,66645,67575,68531,69758,71005,73146,76081,79054,80909,81926,81213,77931,74020,69634
2024-08-05,65035,61873,60008,58790,58821,60135,63578,69536,77148,82695,85524,85506,84538,88293,91014,92692,93841,92129,90281,88928,85618,81229,77493,73093
2024-08-06,67866,64893,62946,61752,61396,62264,65535,70676,77187,80755,82092,82226,81494,84304,86571,88357,90477,91146,91799,91335,88556,83977,79790,75098
2024-08-07,69668,66573,64576,63235,62717,63445,66669,72145,79285,83827,84857,84209,83008,86081,87750,89480,91641,92141,92326,91675,88580,84083,80029,75427
2024-08-08,70093,66973,64988,63748,63549,64327,67454,72638,79263,84144,86887,87528,86294,88912,89229,89051,90469,90615,90285,89605,86597,82097,78184,74044
2024-08-09,68940,65808,63958,62641,62285,63157,66215,71339,77801,81690,83205,82830,81365,84069,85711,87023,89383,89962,89830,89409,86819,82405,78547,74573
2024-08-10,69473,66179,63973,62399,61513,61345,62332,63734,65735,68615,71252,72367,71958,73451,74529,75777,77455,79139,80541,81106,79731,76467,73778,70319
2024-08-11,65915,62780,60638,59240,58536,58397,58842,59642,60639,62261,64005,64764,65603,67453,68788,70966,73885,77385,80171,81183,80154,76692,72856,68797
2024-08-12,64395,61601,59763,58896,58981,60464,64391,70917,79203,84420,86054,85752,84410,87672,89672,90778,92542,93305,94489,93912,90374,85407,81212,76411
2024-08-13,70956,67873,65793,64489,64278,65286,68575,73997,81268,85700,87003,86270,84717,88003,89958,91521,94074,94639,94489,93746,90352,85361,81146,76455
2024-08-14,70930,67856,65767,64575,64166,65229,68584,73976,80656,84885,86474,86192,84871,88117,89941,91323,93508,93071,92183,91229,88096,83849,80373,76392
2024-08-15,71002,67803,65592,64132,63451,63582,64641,66474,69422,72086,74661,76012,75111,77620,79464,81401,83734,84202,84925,85140,83723,80213,76238,72116
2024-08-16,67660,64641,62816,61533,61180,62073,65152,70033,76733,80665,82545,82792,82284,85340,87411,88663,90358,90025,89100,88262,85228,80805,77309,73476
2024-08-17,68474,65344,63366,61846,61080,61169,62290,63705,65969,68717,71326,72391,72348,74012,75657,77395,78616,79817,80605,80794,79129,75713,72919,69467
2024-08-18,65096,62104,60071,58675,58017,57961,58540,59360,60216,61799,64160,65437,66389,68094,69698,71549,74593,77217,79021,80336,78438,75091,71425,67495
2024-08-19,63394,60704,58934,58007,58109,59914,64212,71064,79579,84616,86343,85786,84656,88333,90443,92062,94711,95611,95344,94298,90785,85860,81624,76757
2024-08-20,71246,68127,66136,64967,64535,65461,69065,75304,83110,88159,90506,91127,90079,93152,95160,96519,97115,96574,96233,95792,91764,86911,82324,77500
2024-08-21,71765,68454,66299,64967,64698,65829,69723,76742,85229,90279,91882,90363,87805,89797,90762,91019,92623,92272,92537,92324,89041,84420,80316,75863
2024-08-22,70565,67346,65515,64121,63878,64972,68568,74933,83215,89011,91146,89872,88263,91240,92453,92762,93224,92269,91705,91356,87589,82774,78943,74636
2024-08-23,69686,66572,64618,63343,63124,64228,67427,72837,79233,83082,84476,83683,81880,84835,86980,88273,90221,89931,89273,88655,85517,81061,77597,73846
2024-08-24,68917,66169,63943,62344,61758,61791,62617,64110,66432,69478,71664,72055,71067,72228,72947,74324,76573,78392,79798,80368,78488,75123,72240,68765
2024-08-25,64468,61722,59662,58393,57675,57742,58176,59402,61211,63048,64689,66030,67373,68779,69733,71340,73576,76044,77859,78726,76907,73636,70043,66286
2024-08-26,62676,60016,58450,57710,57853,59531,63831,70971,80005,84934,86082,85408,83844,87502,89352,90924,92012,91442,90748,89751,85817,81270,77445,73282
2024-08-27,68519,65648,63860,62756,62596,63739,67249,73506,81335,85832,86907,85281,82997,85576,86763,86673,87744,86853,86071,84998,81368,77154,74121,70287
2024-08-28,65716,62990,61293,60168,60124,61146,64333,68733,74436,77676,78668,77995,76582,80532,83061,84855,87048,87055,87061,86595,82962,78697,75111,71138
2024-08-29,66320,63540,61740,60525,60377,61614,64964,69538,75223,78570,79824,79104,78073,81915,84659,86246,88524,89132,89000,87879,83821,79236,75607,71574
2024-08-30,66643,63994,62186,61107,60848,61979,65107,69718,75133,78365,79768,79174,78040,81421,83320,85010,87520,88156,87629,86360,82831,78564,75202,71445
2024-08-31,66479,63458,61523,59935,59172,59324,59941,60078,61003,62963,64137,64164,63667,65570,67288,69339,71952,74237,75804,76281,74330,71252,68700,65497
2024-09-01,61659,58849,56899,55684,55230,55442,55872,56024,55941,57188,58608,58925,59462,60877,62174,64437,67624,70931,72888,73547,71781,68819,65889,62540
2024-09-02,59118,56743,55368,54509,54715,56423,60428,66539,74111,79059,81313,81055,78314,81328,83127,83907,84912,83685,83053,81994,78540,74765,72148,68838
2024-09-03,64525,62122,60614,59714,59631,60778,63860,68542,73793,76376,76641,75796,74198,78339,80531,82115,84084,84302,83735,82711,79234,75063,72164,68575
2024-09-04,64135,61625,59973,58997,58825,59941,62927,66806,71160,73677,74224,73507,71720,75888,78693,81027,84032,85207,85163,84396,80709,76670,73749,70144
2024-09-05,65571,62978,61544,60474,60154,61478,64730,69129,74411,77844,78596,78237,76375,80734,83311,85179,87371,87188,86451,85671,82001,77994,74838,71278
2024-09-06,66513,64002,62330,61358,61283,62461,65893,71600,78953,83178,84423,83738,81248,83466,83940,83930,83874,81984,80664,79705,76779,73310,71014,68073
2024-09-07,63939,61459,59745,58695,58351,58776,60046,61783,64307,67142,68368,68632,67588,68751,69529,70038,71241,72463,73853,74180,72271,69481,67529,64856
2024-09-08,60985,58387,56343,55295,54789,55176,55787,56339,56603,57023,57966,58424,59403,61078,62697,65006,68129,71590,73708,74309,72362,69372,66200,62899
2024-09-09,59176,56884,55637,54788,55101,57082,61300,67640,74942,78948,80355,80629,79374,83295,85494,87352,89836,90240,89701,88530,84278,79439,75919,71991
2024-09-10,67162,64513,62824,61721,61485,62770,66200,71158,76787,80349,81622,81550,80537,84755,86849,89041,91996,93085,92608,91311,86900,82052,78227,74167
2024-09-11,68925,65840,63859,62759,62559,63919,67341,73280,81065,86297,88475,88521,86949,90551,92095,92642,93246,91443,90613,89302,85502,81087,77213,73205
2024-09-12,68371,65675,63743,62605,62524,63906,67367,73838,81460,85422,86386,86132,83844,86207,87389,88187,89018,88279,87780,87020,83488,79210,75864,71962
2024-09-13,67211,64373,62612,61662,61362,62685,66165,71760,78161,81286,82039,81369,79638,82759,84120,84175,84586,84797,85664,85365,81515,77905,74832,71346
2024-09-14,66461,63509,61454,59972,59364,59550,60306,61273,62329,64525,66334,66635,66506,67327,68485,69865,72223,74687,76172,76464,74146,71049,68938,65743
2024-09-15,61577,58475,56493,55376,54807,55184,55836,56418,57031,58702,60673,61511,62223,63363,64731,65952,68718,71400,72823,72632,70360,67280,64119,60926
2024-09-16,56986,54235,52425,51147,50613,50883,51240,51962,52265,53532,55472,56859,58154,59944,61718,63143,64919,66762,68365,68399,66762,64419,61873,58728
2024-09-17,55018,52474,50909,49864,49480,49937,51034,52148,51691,50889,51021,51956,53822,55456,57508,60022,63036,65807,67764,68290,66965,64996,62787,60003
2024-09-18,56386,53869,52119,50985,50767,51229,51899,53001,54383,56723,59676,61589,63188,64830,66419,68241,70615,72597,74239,74274,72024,68608,65186,61527
2024-09-19,57843,55224,53509,52612,52636,54294,58142,64794,72831,77448,79453,79969,79846,83234,85394,87038,88237,87987,88046,87465,83239,78470,74500,70090
2024-09-20,65047,62290,60566,59260,59028,60341,63928,70921,79844,85802,87933,87022,84344,86163,86803,86401,86435,84438,83340,81987,78648,74175,70758,67503
2024-09-21,63105,60211,58246,57084,56684,57093,58053,60344,63377,66473,67880,67771,66624,67221,66878,66549,66419,65990,66524,66116,64557,62413,61151,58935
2024-09-22,55535,53364,51948,51041,50732,51016,51728,52076,52061,52391,52918,53337,54387,56139,56851,57651,59103,60999,63055,63076,61682,59511,57852,55619
2024-09-23,52831,51031,50073,49581,49865,51403,54773,58872,62514,63614,63192,61648,60028,63375,65722,68193,71205,72081,72500,71161,68034,65064,63366,60890
2024-09-24,57230,55328,54181,53300,53501,54865,57528,60525,62766,63217,62664,60925,59390,63320,66162,68536,71649,72813,73547,72141,69133,66142,64030,61700
2024-09-25,58173,56157,54946,54373,54283,55575,58166,61336,64977,67680,68348,66770,64743,68167,69696,71523,74242,74667,75063,73883,70885,67628,65552,62946
2024-09-26,59156,57100,55955,55206,55238,56358,59319,63303,67526,69317,69743,68308,66751,70749,73251,74669,76973,76819,76884,75211,71879,68578,66354,63553
2024-09-27,59707,57648,56317,55458,55386,56834,59700,63350,67297,68816,68514,66869,65054,68382,70448,72282,74594,74525,74354,72809,69974,66911,65115,62609
2024-09-28,58822,56641,55346,54334,54004,54394,55149,55242,54537,54700,55569,55247,54893,56987,58486,60169,62093,63237,64871,64534,62834,60631,59487,57246
2024-09-29,54072,52061,50668,49778,49608,49990,50436,50124,48543,47865,48226,48070,48677,50133,51546,53780,57187,60820,63092,63026,61643,59564,57940,55524
2024-09-30,52770,50795,49703,49179,49527,51263,54671,58689,62069,63607,64281,62922,61486,65378,68055,70680,73471,74029,73970,72069,69026,66026,64430,61708
2024-10-01,58283,56153,54703,53762,53654,54447,55913,57402,59494,61427,63314,64084,63485,65063,65522,65592,65764,65159,66345,65201,63177,60897,59951,57992
2024-10-02,54836,53280,52337,51607,51439,52806,55453,58587,60981,60573,58228,54396,51375,54471,57094,59904,64271,66146,67385,66229,64242,62127,61310,59771
2024-10-03,56411,54411,53192,52506,52492,53276,54474,55972,57392,58006,58177,57364,56123,59100,61177,61787,62358,62775,64581,64163,63124,61353,59687,57767
2024-10-04,54831,53015,51864,51315,51382,52525,55043,57113,57791,56491,54458,51924,50532,53011,55372,58344,62360,64743,66048,65024,63165,61312,60523,58732
2024-10-05,55478,53509,52285,51356,51216,51758,52706,52237,50242,48269,47164,46313,46219,48656,50250,51963,54935,57924,60131,59830,58699,57245,56735,55334
2024-10-06,52384,50491,49425,48838,48748,49326,49892,50108,50207,50449,51405,52022,53264,54332,54725,55210,56425,58262,60269,59940,59024,57321,55726,54129
2024-10-07,51389,49786,48818,48410,48780,50531,54122,59322,64589,65390,64322,62737,62026,65796,67474,68572,69949,69628,70285,68860,66401,63969,62601,60650
2024-10-08,57130,55348,54220,53725,53926,55215,58038,61644,64190,63869,62195,59832,57761,61125,63108,65425,68299,69242,70133,68674,66163,63938,62903,61028
2024-10-09,57395,55476,54310,53583,53560,54341,55861,56477,55882,54204,53684,53570,52839,55555,57893,59646,61931,63401,65676,65202,64097,62428,60994,59088
2024-10-10,55864,54037,52918,52348,52600,53975,56864,60476,63447,63156,61857,59857,57834,61384,63800,66041,68881,70120,71339,69834,67428,64953,63509,61397
2024-10-11,57822,55939,54679,53917,53963,55200,57872,60497,62202,61484,59596,57098,55503,58730,61097,63743,66893,68004,68580,67062,65049,62847,61562,59610
2024-10-12,56093,54078,52743,52051,51942,52575,53364,53405,52355,50582,48800,47288,45992,47462,49278,52033,55660,58213,60197,59819,58995,57417,56675,55029
2024-10-13,52025,50113,48996,48395,48223,48992,49638,49137,46889,44791,44737,46019,47089,49102,51563,53614,55464,57472,59682,59421,58492,57062,55698,53918
2024-10-14,51261,49584,48683,48314,48715,50650,54331,59795,65551,67985,68800,67947,66137,69467,70760,71047,71337,70974,71134,69165,66671,64271,62978,60866
2024-10-15,57370,55541,54479,53811,54148,55593,58663,63320,68108,70444,70729,68972,66950,69786,70792,71181,71855,71504,72272,70441,67935,65332,63958,61758
2024-10-16,58001,56099,54866,54139,54250,55518,58283,61841,65205,65282,63485,60728,57536,61614,64319,66886,69382,70225,70903,69436,67250,64969,63161,61073
2024-10-17,57432,55554,54125,53553,53661,55153,58019,61807,65894,66663,64998,61709,58235,61049,63301,66052,69449,70477,71412,69903,67617,65049,63754,61771
2024-10-18,58320,56291,55180,54477,54422,55708,58731,62659,67022,69582,70245,69442,67866,70626,71416,71671,71869,70883,70841,69546,67321,65178,63884,62115
2024-10-19,58126,56179,55058,54178,53883,54252,55428,56219,57384,58237,58632,58377,57625,58673,59064,59301,59724,60173,61197,60566,59511,58100,57475,56181
2024-10-20,52974,50969,49630,48958,48911,49576,50412,50079,48031,46062,45404,44795,45571,46804,48353,50704,53608,56766,59093,59061,58391,57233,55773,54184
2024-10-21,51530,49644,48763,48367,48857,50684,54307,58893,63053,64939,65111,63843,61221,64233,65866,66947,68847,69375,70223,68743,66401,64109,63066,61293
2024-10-22,57741,56025,55039,54436,54604,56000,59141,63801,68677,71210,71640,69983,67613,70225,71354,71787,72124,71715,71582,69760,67327,65055,63891,62066
2024-10-23,58335,56402,55237,54619,54762,56123,58908,62920,66238,66590,65199,61446,56894,58426,60382,63161,67261,68817,69492,68096,66387,64238,63127,61246
2024-10-24,57596,55617,54596,54151,54490,55923,58786,61653,62422,60670,58493,55556,52757,56176,58864,62510,67150,69051,69778,68123,66024,63889,62925,61018
2024-10-25,57506,55592,54466,53896,54243,55577,58460,61696,62449,60694,59025,57269,55866,60137,63112,65611,67377,67871,68375,66951,65177,63229,62431,60542
2024-10-26,56859,54879,53450,52857,52896,53570,54745,54671,52774,50583,48779,47529,46447,48336,50077,52562,56002,58168,59839,59379,58542,57338,56966,55597
2024-10-27,52505,50479,49245,48750,48601,49218,50348,50454,50213,50352,50838,51174,51422,52083,52689,53867,55438,57711,59386,58855,57871,56664,55475,54012
2024-10-28,51182,49317,48306,48020,48576,50670,54446,59252,63489,64741,64519,63423,60519,63912,66069,67711,68526,69141,69316,67818,65260,63083,62118,60135
2024-10-29,56365,54544,53352,52854,53124,54464,57597,61231,64014,64461,63394,60312,57570,60877,61624,64053,67449,68436,69236,67891,65557,63465,62303,60144
2024-10-30,56383,54505,53358,52948,53254,54877,57964,61426,63045,61568,58969,56114,53167,56890,59638,63090,67097,68239,68664,67251,65297,63207,62087,60000
2024-10-31,56241,54229,53153,52758,53050,54456,57565,61463,64023,62572,60185,57235,54263,57983,60752,63778,67309,68459,68949,67551,65341,63341,62031,59913
2024-11-01,56128,54074,52863,52414,52706,54160,57393,61996,66830,68542,68707,67739,65026,67696,68642,68839,68723,67959,67441,66206,64278,62428,61939,60464
2024-11-02,56713,54528,53271,52721,52633,53442,54590,55475,55107,53672,51945,49697,48467,49535,51026,53443,56100,58214,59538,59239,58528,57276,57115,55859
2024-11-03,52557,50542,49123,48616,48631,49345,50393,50307,47989,45406,43495,41905,41935,43587,46025,49662,53780,57255,59190,59052,58272,57073,55910,54197
2024-11-04,51146,49315,48319,48062,48688,50660,54624,59618,63925,64311,63458,60865,57104,59838,61794,64163,67116,68219,68524,67275,64955,62851,61937,60149
2024-11-05,56385,54530,53541,53146,53537,54866,58114,61805,64134,62298,58866,56060,53026,56712,59507,62650,66421,67935,68166,67145,64998,63098,62322,60674
2024-11-06,56939,54911,54178,53710,54088,55644,58976,62672,63420,60430,57829,55371,52569,56286,59153,62772,66726,68029,68529,67277,65531,63643,63124,61627
2024-11-07,57951,56035,54952,54487,54936,56819,60300,64040,65415,62495,59661,57306,54225,57782,60814,64503,68018,69238,69485,68287,66286,64193,63572,61986
2024-11-08,58348,56197,54914,54550,54923,56590,59901,63870,65530,63075,60506,58155,55485,59201,62113,64896,67309,67692,67482,66302,64436,62498,62292,61161
2024-11-09,57371,55230,53872,53072,53176,53945,55305,55572,53640,50584,48211,46723,46541,49567,51433,53746,56013,58085,59156,58754,58212,57027,57053,56072
2024-11-10,52937,50727,49509,48855,49105,50048,51195,51794,51742,51127,49386,48254,48137,48973,49734,50914,54243,57702,59260,58819,58219,57070,56261,54999
2024-11-11,51960,49985,48904,48685,49313,51348,55354,60543,64261,62463,59483,56756,54097,58260,61119,64025,66913,67743,67759,67023,65146,63216,62649,60880
2024-11-12,57057,55103,53993,53375,53728,55533,58865,63069,65323,62853,59966,57493,54650,58554,61288,64111,66983,67979,67928,67758,65892,63863,62905,61335
2024-11-13,57464,55485,54350,53950,54306,55849,59395,63478,65276,62499,59902,57971,55848,59721,62467,64819,66986,67459,67320,67195,65728,63782,62856,61272
2024-11-14,57488,55563,54383,54043,54407,56103,59362,62846,66510,65951,64718,63095,59981,64902,68032,68997,69516,69499,69076,68174,66113,63991,63337,61799
2024-11-15,57937,55846,54575,53973,54306,56012,59319,63486,67652,67265,65905,64285,60659,62972,64490,65823,66733,66852,66539,65934,64511,62873,62560,61385
2024-11-16,57757,55568,54135,53071,53079,53805,55433,55908,54854,52323,50896,49534,48209,49353,51878,55599,58313,59645,60205,59870,59123,57933,57984,56863
2024-11-17,53600,51344,50196,49390,49493,50224,51474,52065,52235,52308,52603,52518,51773,51821,52201,53147,55201,58771,60350,60101,59333,58313,57547,56592
2024-11-18,53719,51738,50771,50583,51080,53192,57674,63599,67015,64378,61779,59367,56145,59848,62875,66504,70526,72217,71719,70599,68591,66333,65599,64317
2024-11-19,60607,58409,57103,56636,57074,58803,62582,67506,70677,68659,66793,65033,62251,65531,68076,70115,71562,72232,71542,70341,68040,65894,65278,64121
2024-11-20,60474,58014,56788,56220,56670,58548,62296,67086,70947,69547,67192,65127,62528,66910,69696,71337,72295,72265,71103,69804,67746,65585,65124,63833
